ticket_id,customer_id,created_at,product,channel,priority,previous_tickets_30d,message_length,agent_experience_months,customer_plan,sla_breach
T0000308,C00720,2026-02-14 19:00:00,Messaging,Phone,Medium,3,161,20,Enterprise,0
T0000309,C00689,2026-02-20 21:00:00,Analytics,Phone,Low,1,538,58,Business,0
T0000310,C01204,2026-01-27 06:00:00,Analytics,Chat,Medium,1,626,10,Business,0
T0000311,C00756,2026-04-11 10:00:00,Authentication,Email,Low,0,488,66,Free,0
T0000312,C00721,2026-01-27 07:00:00,Messaging,Email,Low,0,90,71,Starter,0
T0000313,C00303,2026-05-03 11:00:00,Storage,Chat,Medium,1,895,71,Starter,1
T0000314,C00862,2026-02-16 02:00:00,Payments API,Web,Low,0,594,67,Business,0
T0000315,C00428,2026-04-12 18:00:00,Authentication,Chat,Low,0,777,3,Business,0
T0000316,C00945,2026-04-07 15:00:00,Payments API,Web,Medium,4,777,15,Starter,0
T0000317,C01600,2026-04-25 00:00:00,Messaging,Web,High,0,346,19,Free,1
T0000318,C01397,2026-05-17 10:00:00,Messaging,Email,Medium,2,480,49,Starter,0
T0000319,C00861,2026-04-11 21:00:00,Storage,Email,Low,4,95,44,Business,0
T0000320,C01760,2026-06-03 11:00:00,Payments API,Web,Medium,0,848,56,Business,1
T0000321,C01765,2026-02-16 14:00:00,Messaging,Chat,Medium,1,886,47,Free,0
T0000322,C00800,2026-05-16 06:00:00,Messaging,Phone,Low,1,434,37,Business,0
T0000323,C01375,2026-03-03 17:00:00,Messaging,Web,Medium,1,640,64,Enterprise,0
T0000324,C00617,2026-04-24 01:00:00,Messaging,Chat,Medium,4,439,38,Business,0
T0000325,C01582,2026-03-30 13:00:00,Authentication,Chat,High,1,207,35,Starter,0
T0000326,C00673,2026-06-13 08:00:00,Payments API,Web,High,2,167,22,Enterprise,0
T0000327,C00465,2026-02-18 19:00:00,Storage,Web,Low,0,813,63,Starter,0
T0000328,C00242,2026-04-04 13:00:00,Analytics,Chat,Medium,1,581,52,Business,0
T0000329,C01517,2026-01-30 14:00:00,Payments API,Phone,Medium,0,209,51,Free,0
T0000330,C00535,2026-04-25 00:00:00,Messaging,Chat,High,1,691,3,Free,0
T0000331,C01464,2026-01-07 15:00:00,Storage,Email,Medium,2,848,3,Starter,0
T0000332,C00156,2026-03-16 02:00:00,Messaging,Chat,Medium,1,205,40,Starter,0
T0000333,C00902,2026-01-02 18:00:00,Analytics,Web,Medium,3,256,45,Free,0
T0000334,C00771,2026-02-28 22:00:00,Storage,Phone,Medium,1,563,30,Free,0
T0000335,C00790,2026-03-29 03:00:00,Storage,Email,Medium,0,180,54,Starter,0
T0000336,C00302,2026-03-01 16:00:00,Analytics,Chat,Medium,1,391,61,Free,0
T0000337,C00133,2026-03-11 11:00:00,Authentication,Chat,Medium,2,589,35,Starter,1
T0000338,C00624,2026-01-27 16:00:00,Storage,Web,Low,3,884,61,Starter,0
T0000339,C00847,2026-05-09 15:00:00,Payments API,Web,Medium,0,817,20,Starter,0
T0000340,C01429,2026-05-24 09:00:00,Analytics,Email,Low,0,94,42,Business,0
T0000341,C00833,2026-03-23 20:00:00,Authentication,Web,Low,0,539,21,Starter,0
T0000342,C00443,2026-01-10 23:00:00,Payments API,Web,Medium,2,371,23,Business,0
T0000343,C00473,2026-01-12 05:00:00,Payments API,Web,Medium,2,237,49,Free,0
T0000344,C01102,2026-05-02 10:00:00,Messaging,Web,Low,0,389,44,Starter,0
T0000345,C00785,2026-06-17 04:00:00,Analytics,Email,Low,2,880,36,Enterprise,0
T0000346,C01623,2026-06-05 14:00:00,Analytics,Phone,Medium,1,436,43,Business,0
T0000347,C00792,2026-03-14 23:00:00,Analytics,Chat,High,0,548,34,Starter,0
T0000348,C01021,2026-03-31 12:00:00,Payments API,Phone,Medium,0,293,41,Business,0
T0000349,C00116,2026-01-30 08:00:00,Messaging,Email,Medium,2,838,47,Business,0
T0000350,C00349,2026-01-13 15:00:00,Analytics,Web,Medium,1,276,35,Starter,0
T0000351,C01531,2026-05-18 20:00:00,Messaging,Chat,Low,2,230,53,Starter,0
T0000352,C00621,2026-03-19 02:00:00,Storage,Email,Low,0,336,13,Business,0
T0000353,C00758,2026-03-31 10:00:00,Authentication,Phone,Medium,1,269,42,Enterprise,0
T0000354,C01063,2026-03-03 18:00:00,Storage,Chat,High,1,170,42,Free,0
T0000355,C00105,2026-02-26 08:00:00,Payments API,Email,Medium,0,636,15,Business,0
T0000356,C00912,2026-06-27 09:00:00,Storage,Web,Medium,1,143,28,Business,0
T0000357,C00624,2026-05-27 22:00:00,Analytics,Chat,Medium,0,178,68,Starter,0
T0000358,C00268,2026-05-05 10:00:00,Analytics,Chat,Medium,1,806,37,Free,0
T0000359,C00754,2026-03-12 01:00:00,Storage,Phone,Medium,1,132,54,Starter,0
T0000360,C00805,2026-05-10 20:00:00,Authentication,Chat,Medium,0,469,55,Free,0
T0000361,C00336,2026-03-03 01:00:00,Messaging,Email,High,0,839,21,Starter,0
T0000362,C00978,2026-04-03 20:00:00,Storage,Web,Medium,0,709,46,Starter,0
T0000363,C01344,2026-01-27 02:00:00,Authentication,Web,Low,2,790,27,Starter,0
T0000364,C00482,2026-05-08 16:00:00,Analytics,Email,High,3,328,62,Free,0
T0000365,C01740,2026-01-11 21:00:00,Authentication,Chat,High,3,886,71,Business,0
T0000366,C01103,2026-05-11 01:00:00,Analytics,Chat,High,1,838,24,Business,0
T0000367,C01392,2026-04-19 15:00:00,Authentication,Email,Medium,2,371,23,Business,0
T0000368,C00127,2026-01-12 22:00:00,Analytics,Chat,High,2,736,28,Starter,1
T0000369,C01382,2026-04-02 02:00:00,Storage,Phone,Low,1,90,51,Free,0
T0000370,C00606,2026-02-10 01:00:00,Authentication,Chat,High,2,866,29,Business,0
T0000371,C01279,2026-03-27 16:00:00,Messaging,Email,Medium,2,313,31,Business,0
T0000372,C01448,2026-01-03 08:00:00,Messaging,Phone,Medium,0,700,11,Starter,0
T0000373,C00451,2026-05-10 22:00:00,Analytics,Chat,Low,3,239,33,Free,0
T0000374,C00467,2026-04-02 18:00:00,Analytics,Phone,Medium,0,653,12,Starter,0
T0000375,C00108,2026-03-07 05:00:00,Storage,Web,Medium,0,714,49,Free,0
T0000376,C01090,2026-06-07 15:00:00,Payments API,Chat,Urgent,0,545,62,Starter,1
T0000377,C01394,2026-04-27 02:00:00,Analytics,Chat,High,3,44,15,Free,0
T0000378,C00739,2026-04-20 17:00:00,Messaging,Email,Medium,1,722,67,Starter,0
T0000379,C00290,2026-01-27 11:00:00,Authentication,Email,Medium,1,849,66,Free,0
T0000380,C00570,2026-04-01 00:00:00,Messaging,Email,Medium,0,304,12,Starter,0
T0000381,C00726,2026-05-07 02:00:00,Payments API,Chat,Medium,0,880,32,Free,0
T0000382,C01650,2026-06-16 16:00:00,Analytics,Chat,Medium,0,89,8,Business,0
T0000383,C00224,2026-04-19 18:00:00,Authentication,Web,Low,2,373,19,Enterprise,0
T0000384,C00618,2026-01-31 23:00:00,Analytics,Email,Medium,2,342,22,Starter,0
T0000385,C01149,2026-05-03 00:00:00,Authentication,Chat,Low,1,581,9,Starter,0
T0000386,C00427,2026-01-14 10:00:00,Storage,Email,Low,1,702,58,Free,0
T0000387,C01593,2026-02-26 07:00:00,Messaging,Email,Low,2,748,58,Enterprise,0
T0000388,C01637,2026-06-15 02:00:00,Messaging,Web,Medium,0,122,51,Starter,0
T0000389,C00685,2026-05-25 07:00:00,Payments API,Web,Medium,1,801,57,Starter,0
T0000390,C01343,2026-06-12 12:00:00,Authentication,Chat,Low,3,805,70,Starter,1
T0000391,C01361,2026-03-05 10:00:00,Storage,Chat,Medium,2,346,6,Starter,1
T0000392,C01228,2026-05-03 22:00:00,Messaging,Chat,High,1,497,71,Starter,0
T0000393,C00336,2026-05-07 00:00:00,Messaging,Web,Medium,2,542,20,Starter,0
T0000394,C00090,2026-02-14 06:00:00,Storage,Chat,Medium,2,725,24,Starter,0
T0000395,C00626,2026-06-19 16:00:00,Storage,Web,Low,0,343,33,Starter,0
T0000396,C00237,2026-06-24 13:00:00,Analytics,Email,Medium,1,472,20,Starter,0
T0000397,C00527,2026-01-20 20:00:00,Analytics,Chat,Medium,0,631,70,Enterprise,0
T0000398,C01150,2026-05-18 18:00:00,Analytics,Chat,High,1,762,11,Business,0
T0000399,C01060,2026-03-22 14:00:00,Messaging,Email,High,0,315,38,Business,0
T0000400,C00377,2026-05-02 07:00:00,Analytics,Chat,Medium,3,895,38,Enterprise,0
T0000401,C00032,2026-04-10 19:00:00,Storage,Chat,Low,0,771,5,Enterprise,0
T0000402,C00407,2026-02-10 02:00:00,Storage,Email,Medium,0,733,59,Free,0
T0000403,C00819,2026-01-18 06:00:00,Messaging,Phone,High,0,553,38,Starter,0
T0000404,C01403,2026-04-03 08:00:00,Payments API,Email,High,2,793,53,Enterprise,0
T0000405,C00658,2026-05-31 16:00:00,Messaging,Web,Urgent,2,710,58,Free,1
T0000406,C00515,2026-05-29 01:00:00,Analytics,Chat,Low,0,745,17,Starter,0
T0000407,C00993,2026-02-19 11:00:00,Authentication,Email,High,1,111,26,Business,1
T0000408,C00129,2026-06-04 20:00:00,Analytics,Email,Low,2,421,30,Free,0
T0000409,C00406,2026-03-06 01:00:00,Payments API,Web,Low,1,769,27,Business,0
T0000410,C00066,2026-04-12 01:00:00,Messaging,Web,Medium,1,337,57,Starter,0
T0000411,C00947,2026-02-28 09:00:00,Authentication,Web,Low,0,363,17,Business,0
T0000412,C00798,2026-04-05 02:00:00,Messaging,Chat,Medium,4,521,26,Free,0
T0000413,C01049,2026-04-06 06:00:00,Authentication,Email,Low,1,690,12,Business,0
T0000414,C01111,2026-05-06 13:00:00,Analytics,Web,Low,1,208,24,Free,0
T0000415,C00712,2026-03-26 22:00:00,Payments API,Web,Low,2,594,6,Starter,0
T0000416,C01564,2026-04-06 02:00:00,Analytics,Chat,Medium,0,413,56,Business,1
T0000417,C01653,2026-04-28 05:00:00,Storage,Web,Medium,0,856,43,Free,0
T0000418,C00200,2026-03-17 04:00:00,Messaging,Chat,Medium,0,145,32,Starter,0
T0000419,C01657,2026-04-05 09:00:00,Authentication,Chat,Medium,1,79,66,Free,0
T0000420,C00355,2026-01-16 09:00:00,Payments API,Chat,Low,3,291,3,Starter,0
T0000421,C00448,2026-06-06 13:00:00,Storage,Email,High,2,856,36,Starter,0
T0000422,C00954,2026-01-23 16:00:00,Messaging,Email,Low,1,643,62,Free,0
T0000423,C00053,2026-06-07 03:00:00,Payments API,Web,High,0,398,69,Business,0
T0000424,C00656,2026-05-17 20:00:00,Analytics,Phone,Urgent,1,95,65,Starter,0
T0000425,C00351,2026-06-20 13:00:00,Payments API,Chat,High,3,555,45,Starter,0
T0000426,C00869,2026-01-05 10:00:00,Storage,Email,Medium,2,831,58,Free,0
T0000427,C01467,2026-02-09 02:00:00,Storage,Email,Medium,2,684,64,Starter,0
T0000428,C01664,2026-01-10 09:00:00,Authentication,Chat,Low,0,73,37,Free,0
T0000429,C00382,2026-03-17 03:00:00,Payments API,Web,High,1,777,35,Enterprise,0
T0000430,C00981,2026-06-12 20:00:00,Messaging,Email,Low,0,250,57,Enterprise,0
T0000431,C00854,2026-05-18 22:00:00,Analytics,Email,Medium,0,718,34,Business,0
T0000432,C00748,2026-05-07 17:00:00,Payments API,Web,Medium,0,863,53,Starter,0
T0000433,C01139,2026-06-02 17:00:00,Analytics,Email,Medium,0,323,12,Free,0
T0000434,C01781,2026-01-01 18:00:00,Analytics,Chat,Medium,2,787,34,Free,0
T0000435,C00730,2026-05-22 18:00:00,Payments API,Web,Medium,0,568,25,Starter,1
T0000436,C00118,2026-02-26 04:00:00,Messaging,Email,Low,0,114,27,Business,0
T0000437,C01649,2026-05-05 08:00:00,Analytics,Chat,Medium,3,361,57,Business,0
T0000438,C01678,2026-05-18 09:00:00,Authentication,Email,Urgent,0,788,68,Starter,0
T0000439,C00581,2026-05-04 10:00:00,Authentication,Chat,Low,0,378,44,Starter,0
T0000440,C00903,2026-03-17 04:00:00,Messaging,Phone,Medium,1,767,33,Free,0
T0000441,C01553,2026-04-21 02:00:00,Messaging,Web,Medium,1,424,46,Starter,0
T0000442,C00907,2026-03-26 09:00:00,Authentication,Email,Medium,0,448,12,Starter,0
T0000443,C00867,2026-04-24 02:00:00,Storage,Email,Low,2,878,55,Business,0
T0000444,C01660,2026-03-24 14:00:00,Authentication,Email,Medium,1,786,11,Free,0
T0000445,C01492,2026-03-12 22:00:00,Payments API,Web,Low,0,776,65,Business,0
T0000446,C00914,2026-02-06 09:00:00,Storage,Web,High,1,451,29,Enterprise,0
T0000447,C00291,2026-03-11 17:00:00,Messaging,Chat,Low,0,577,32,Business,0
T0000448,C00790,2026-05-10 20:00:00,Authentication,Email,Medium,3,157,31,Starter,1
T0000449,C01218,2026-06-06 15:00:00,Analytics,Phone,Low,0,798,21,Starter,0
T0000450,C00491,2026-01-19 12:00:00,Storage,Web,Medium,1,225,12,Business,0
T0000451,C00968,2026-02-02 21:00:00,Authentication,Email,Low,0,52,46,Free,0
T0000452,C01186,2026-04-02 07:00:00,Analytics,Chat,Medium,0,319,33,Business,0
T0000453,C00154,2026-05-07 11:00:00,Messaging,Chat,Medium,0,318,51,Starter,0
T0000454,C01026,2026-01-31 14:00:00,Analytics,Chat,Medium,1,326,17,Starter,0
T0000455,C01328,2026-02-28 11:00:00,Authentication,Chat,Medium,0,190,65,Starter,0
T0000456,C00386,2026-01-09 09:00:00,Messaging,Email,Low,1,673,65,Enterprise,0
T0000457,C00988,2026-01-10 11:00:00,Analytics,Web,Low,1,166,41,Free,0
T0000458,C01277,2026-01-26 18:00:00,Payments API,Web,Low,0,216,46,Free,0
T0000459,C00080,2026-05-12 06:00:00,Analytics,Chat,Low,4,706,31,Business,0
T0000460,C01160,2026-06-06 11:00:00,Payments API,Chat,Low,2,680,32,Business,0
T0000461,C00468,2026-03-31 19:00:00,Analytics,Email,Low,2,876,16,Enterprise,0
T0000462,C00716,2026-02-01 16:00:00,Payments API,Chat,Medium,2,510,51,Free,0
T0000463,C01167,2026-06-15 20:00:00,Authentication,Web,Low,0,253,70,Business,0
T0000464,C00008,2026-02-20 02:00:00,Authentication,Chat,Medium,1,548,65,Business,0
T0000465,C00031,2026-01-28 20:00:00,Analytics,Phone,Medium,1,114,54,Business,1
T0000466,C00804,2026-01-25 20:00:00,Messaging,Web,Medium,0,648,5,Starter,1
T0000467,C01710,2026-03-05 13:00:00,Payments API,Web,Medium,2,395,15,Free,0
T0000468,C00011,2026-05-13 09:00:00,Payments API,Chat,Low,2,716,50,Starter,0
T0000469,C01420,2026-03-13 11:00:00,Authentication,Email,Medium,1,278,4,Enterprise,0
T0000470,C00135,2026-03-22 04:00:00,Payments API,Phone,Low,2,364,27,Starter,0
T0000471,C00881,2026-03-03 05:00:00,Storage,Web,Medium,1,342,46,Starter,0
T0000472,C00776,2026-06-19 20:00:00,Analytics,Phone,High,1,624,45,Business,0
T0000473,C00843,2026-05-04 01:00:00,Authentication,Chat,Medium,1,604,65,Starter,0
T0000474,C00148,2026-04-30 13:00:00,Analytics,Chat,High,2,69,43,Starter,0
T0000475,C01357,2026-03-20 18:00:00,Authentication,Email,Low,0,808,26,Starter,1
T0000476,C00497,2026-04-06 15:00:00,Payments API,Chat,Low,2,700,8,Starter,1
T0000477,C01388,2026-06-09 07:00:00,Storage,Chat,Low,1,732,39,Starter,0
T0000478,C01180,2026-04-29 04:00:00,Payments API,Phone,Low,2,693,49,Free,0
T0000479,C00993,2026-05-27 11:00:00,Analytics,Web,Low,2,350,62,Business,0
T0000480,C00556,2026-01-08 06:00:00,Storage,Chat,High,2,875,15,Free,1
T0000481,C01175,2026-06-04 17:00:00,Authentication,Chat,Medium,2,684,69,Starter,0
T0000482,C01796,2026-06-21 02:00:00,Messaging,Email,High,5,186,58,Free,1
T0000483,C01662,2026-05-01 06:00:00,Payments API,Chat,High,1,275,45,Starter,0
T0000484,C01650,2026-06-22 03:00:00,Analytics,Phone,Medium,2,144,16,Business,0
T0000485,C00396,2026-04-13 04:00:00,Messaging,Web,High,1,684,17,Starter,0
T0000486,C01054,2026-02-19 16:00:00,Analytics,Chat,Low,1,831,27,Free,1
T0000487,C00717,2026-04-20 03:00:00,Authentication,Web,High,1,690,69,Starter,0
T0000488,C01741,2026-04-24 02:00:00,Payments API,Email,Medium,2,320,59,Free,1
T0000489,C01711,2026-01-27 00:00:00,Authentication,Phone,Medium,2,797,22,Business,0
T0000490,C01563,2026-02-06 08:00:00,Analytics,Web,Medium,0,557,20,Business,0
T0000491,C00293,2026-02-22 10:00:00,Storage,Email,High,1,365,8,Business,0
T0000492,C00575,2026-04-09 13:00:00,Analytics,Web,High,0,860,44,Business,0
T0000493,C01281,2026-01-27 15:00:00,Storage,Email,Low,1,466,36,Starter,0
T0000494,C01350,2026-05-19 17:00:00,Storage,Chat,Low,1,617,4,Free,0
T0000495,C00631,2026-01-20 16:00:00,Storage,Chat,Low,1,534,51,Business,0
T0000496,C00247,2026-06-19 04:00:00,Messaging,Email,High,1,260,8,Starter,1
T0000497,C00247,2026-05-02 15:00:00,Authentication,Chat,Low,1,659,9,Starter,0
T0000498,C01233,2026-03-03 01:00:00,Authentication,Chat,Medium,1,139,65,Free,0
T0000499,C00818,2026-03-09 01:00:00,Payments API,Email,Medium,1,413,68,Starter,0
T0000500,C00884,2026-05-05 19:00:00,Payments API,Web,High,0,328,6,Starter,0
T0000501,C01468,2026-01-16 23:00:00,Analytics,Email,High,1,774,62,Free,0
T0000502,C00031,2026-05-09 22:00:00,Messaging,Chat,Medium,1,610,20,Business,0
T0000503,C01359,2026-04-10 09:00:00,Payments API,Chat,Medium,2,359,38,Starter,0
T0000504,C00494,2026-02-09 19:00:00,Storage,Email,High,4,856,60,Starter,1
T0000505,C01677,2026-06-11 12:00:00,Storage,Phone,Low,1,788,44,Business,0
T0000506,C01720,2026-04-24 05:00:00,Payments API,Chat,Medium,2,85,42,Business,0
T0000507,C00904,2026-01-30 11:00:00,Payments API,Email,High,0,569,41,Starter,0
T0000508,C00569,2026-04-28 23:00:00,Storage,Chat,Medium,0,407,21,Starter,0
T0000509,C00420,2026-03-16 00:00:00,Payments API,Chat,High,0,76,21,Business,1
T0000510,C00327,2026-05-18 12:00:00,Payments API,Email,Medium,1,729,19,Business,0
T0000511,C01799,2026-03-30 13:00:00,Payments API,Chat,Medium,0,303,61,Starter,0
T0000512,C00338,2026-06-29 23:00:00,Messaging,Chat,High,3,790,21,Business,1
T0000513,C00804,2026-06-16 22:00:00,Payments API,Web,Medium,1,401,61,Starter,0
T0000514,C00863,2026-01-08 05:00:00,Payments API,Chat,High,1,775,25,Business,0
T0000515,C01223,2026-03-15 23:00:00,Analytics,Chat,High,2,611,52,Business,0
T0000516,C01517,2026-02-06 09:00:00,Messaging,Email,Low,0,706,24,Free,0
T0000517,C01005,2026-03-23 01:00:00,Storage,Email,Low,1,563,20,Starter,1
T0000518,C01365,2026-01-27 02:00:00,Analytics,Web,Medium,1,190,35,Starter,0
T0000519,C01021,2026-04-07 10:00:00,Analytics,Chat,High,0,454,57,Business,0
T0000520,C00787,2026-01-28 19:00:00,Authentication,Email,High,4,335,30,Business,0
T0000521,C00284,2026-04-23 03:00:00,Authentication,Email,Medium,0,193,71,Free,0
T0000522,C00376,2026-03-23 18:00:00,Messaging,Chat,Medium,1,541,56,Free,0
T0000523,C00779,2026-06-28 17:00:00,Analytics,Chat,Medium,2,609,23,Business,0
T0000524,C00083,2026-06-08 03:00:00,Messaging,Chat,Medium,2,147,60,Business,0
T0000525,C00570,2026-04-19 00:00:00,Storage,Chat,Medium,1,824,50,Starter,0
T0000526,C00833,2026-03-22 18:00:00,Messaging,Chat,Urgent,3,370,39,Starter,0
T0000527,C00851,2026-05-09 20:00:00,Messaging,Email,Medium,1,444,29,Free,0
T0000528,C01467,2026-05-01 07:00:00,Payments API,Chat,Low,1,213,5,Starter,0
T0000529,C01742,2026-01-26 01:00:00,Storage,Email,Medium,2,207,66,Free,0
T0000530,C01314,2026-03-09 18:00:00,Messaging,Web,Low,1,287,43,Free,0
T0000531,C00144,2026-06-28 14:00:00,Messaging,Email,Medium,0,181,65,Starter,0
T0000532,C00736,2026-02-27 12:00:00,Payments API,Chat,High,2,720,27,Starter,1
T0000533,C01314,2026-01-03 09:00:00,Authentication,Chat,Medium,3,226,64,Free,0
T0000534,C01071,2026-05-31 03:00:00,Messaging,Chat,High,1,625,17,Business,0
T0000535,C00825,2026-06-17 21:00:00,Messaging,Web,Medium,3,234,51,Business,1
T0000536,C00786,2026-04-28 23:00:00,Payments API,Chat,Medium,2,34,37,Starter,0
T0000537,C00731,2026-04-25 07:00:00,Payments API,Email,Medium,1,420,42,Starter,0
T0000538,C01043,2026-03-05 03:00:00,Authentication,Chat,Medium,2,843,71,Starter,0
T0000539,C00322,2026-03-06 16:00:00,Messaging,Web,Medium,3,152,25,Starter,0
T0000540,C00932,2026-06-14 13:00:00,Analytics,Phone,Low,0,487,23,Starter,0
T0000541,C00371,2026-06-04 10:00:00,Messaging,Chat,Medium,1,467,46,Business,0
T0000542,C01226,2026-03-31 17:00:00,Storage,Chat,Low,2,599,10,Business,0
T0000543,C01557,2026-02-26 08:00:00,Storage,Email,Low,2,408,55,Enterprise,0
T0000544,C00914,2026-02-03 21:00:00,Messaging,Phone,Medium,0,569,10,Enterprise,0
T0000545,C00698,2026-01-02 23:00:00,Messaging,Web,Urgent,2,161,65,Starter,0
T0000546,C01694,2026-03-28 23:00:00,Payments API,Email,Medium,0,92,25,Business,0
T0000547,C01188,2026-04-10 16:00:00,Payments API,Chat,Medium,3,195,47,Enterprise,0
T0000548,C00771,2026-05-02 10:00:00,Messaging,Chat,Medium,2,803,42,Free,0
T0000549,C00052,2026-05-25 22:00:00,Storage,Email,Low,2,330,40,Free,0
T0000550,C00029,2026-03-08 01:00:00,Payments API,Web,Low,1,625,12,Free,0
T0000551,C00399,2026-01-31 00:00:00,Authentication,Web,Low,2,835,31,Starter,0
T0000552,C00426,2026-06-01 21:00:00,Analytics,Email,Medium,4,253,55,Business,0
T0000553,C01299,2026-05-18 05:00:00,Payments API,Phone,Medium,0,162,37,Business,0
T0000554,C00902,2026-04-06 23:00:00,Analytics,Phone,Medium,5,104,67,Free,0
T0000555,C01800,2026-01-08 01:00:00,Authentication,Email,Low,0,640,47,Starter,0
T0000556,C00974,2026-03-26 04:00:00,Messaging,Chat,Low,1,894,71,Business,0
T0000557,C01626,2026-04-22 11:00:00,Storage,Web,Low,1,453,53,Business,0
T0000558,C00995,2026-06-04 13:00:00,Storage,Chat,High,4,844,40,Business,0
T0000559,C00645,2026-04-02 11:00:00,Payments API,Phone,Medium,3,468,11,Starter,1
T0000560,C01287,2026-03-25 07:00:00,Storage,Email,Medium,2,658,9,Starter,0
T0000561,C00809,2026-03-10 09:00:00,Authentication,Web,Medium,0,241,17,Starter,1
T0000562,C00495,2026-03-16 14:00:00,Payments API,Chat,Low,3,495,60,Business,1
T0000563,C00852,2026-01-03 22:00:00,Messaging,Chat,Low,0,144,31,Free,1
T0000564,C01197,2026-01-19 16:00:00,Payments API,Web,Medium,4,545,63,Free,0
T0000565,C00677,2026-05-17 03:00:00,Authentication,Email,High,1,254,36,Business,1
T0000566,C01268,2026-03-07 05:00:00,Storage,Email,High,1,458,22,Enterprise,0
T0000567,C01766,2026-06-03 03:00:00,Storage,Email,Medium,2,287,59,Free,0
T0000568,C00741,2026-03-13 11:00:00,Analytics,Email,Low,0,779,43,Free,0
T0000569,C00532,2026-06-29 10:00:00,Payments API,Email,Medium,1,699,11,Business,0
T0000570,C00724,2026-02-02 12:00:00,Authentication,Chat,Low,2,673,24,Enterprise,0
T0000571,C01509,2026-02-03 20:00:00,Payments API,Email,High,1,646,12,Free,1
T0000572,C00323,2026-04-16 19:00:00,Storage,Email,Low,2,90,50,Starter,0
T0000573,C01753,2026-05-25 11:00:00,Analytics,Email,Low,2,353,52,Business,0
T0000574,C00746,2026-01-26 21:00:00,Payments API,Web,Low,2,314,55,Starter,0
T0000575,C01515,2026-04-01 12:00:00,Analytics,Email,High,0,162,21,Business,0
T0000576,C01417,2026-02-10 06:00:00,Analytics,Web,Medium,0,660,26,Starter,0
T0000577,C01411,2026-05-13 16:00:00,Messaging,Email,Low,4,622,32,Business,0
T0000578,C01637,2026-04-11 23:00:00,Storage,Email,Medium,1,887,4,Starter,0
T0000579,C00333,2026-04-28 18:00:00,Messaging,Chat,Low,0,866,65,Starter,0
T0000580,C01069,2026-02-18 10:00:00,Messaging,Chat,Low,1,689,30,Free,0
T0000581,C00179,2026-02-21 23:00:00,Analytics,Chat,High,2,760,16,Business,1
T0000582,C00539,2026-04-26 03:00:00,Storage,Web,Medium,2,461,18,Free,1
T0000583,C00074,2026-03-05 12:00:00,Storage,Chat,Medium,2,194,6,Free,0
T0000584,C01229,2026-05-05 07:00:00,Messaging,Email,Medium,3,698,31,Enterprise,0
T0000585,C01094,2026-01-28 17:00:00,Messaging,Web,Medium,1,375,70,Free,0
T0000586,C01333,2026-02-24 05:00:00,Analytics,Email,Medium,2,660,70,Starter,1
T0000587,C00318,2026-01-19 07:00:00,Authentication,Web,Low,0,649,25,Starter,1
