ticket_id,customer_id,created_date,product,channel,priority,customer_plan,previous_tickets_30d,message_length,agent_experience_months,monthly_spend,months_active,sla_breach,breach_probability,priority_score,recommended_action,risk_reasons
T0000178,C00478,2026-06-06,Messaging,Web,Medium,Starter,4,100,11,24.53,20,0,0.5933583974139265,72.33583974139265,PRIORITIZE,Frequent recent contact • Less-experienced agent
T0000179,C00659,2026-01-06,Storage,Chat,High,Starter,3,632,39,107.97,30,0,0.6190234736061067,84.90234736061066,PRIORITIZE,High priority • Long customer message
T0000180,C00492,2026-04-03,Messaging,Email,Medium,Starter,1,619,45,43.14,47,0,0.4121255525680347,54.21255525680347,MONITOR,Long customer message
T0000181,C00273,2026-01-14,Authentication,Web,Low,Free,1,764,65,32.76,30,0,0.3445953815952976,34.459538159529764,NORMAL QUEUE,Long customer message
T0000182,C00805,2026-02-01,Storage,Chat,Medium,Free,1,544,51,46.06,32,0,0.30870360492065557,40.87036049206556,NORMAL QUEUE,No major risk drivers
T0000183,C01123,2026-03-29,Payments API,Chat,Low,Business,1,400,43,57.84,40,0,0.34836282599168955,41.83628259916895,NORMAL QUEUE,Payments product
T0000184,C00587,2026-02-28,Authentication,Email,Medium,Free,0,337,60,39.54,29,0,0.38878263460823864,48.87826346082387,MONITOR,No major risk drivers
T0000185,C00961,2026-01-16,Analytics,Email,Medium,Starter,1,235,26,49.66,26,0,0.48077852708736546,61.07785270873654,MONITOR,No major risk drivers
T0000186,C00489,2026-05-25,Payments API,Email,Medium,Starter,1,243,37,29.86,11,0,0.5344182529857098,66.44182529857098,MONITOR,Payments product
T0000187,C01267,2026-02-06,Analytics,Email,Medium,Free,1,203,64,27.24,5,0,0.3756320190638507,47.56320190638507,MONITOR,No major risk drivers
T0000188,C01168,2026-06-06,Messaging,Email,Medium,Starter,2,442,5,28.8,11,0,0.590768376518149,72.0768376518149,PRIORITIZE,Less-experienced agent
T0000189,C01729,2026-02-01,Analytics,Email,High,Free,2,587,54,90.28,22,0,0.6511974034403537,85.11974034403536,PRIORITIZE,High priority
T0000190,C00096,2026-04-04,Storage,Email,Low,Starter,1,585,8,36.8,29,0,0.41721154976514485,44.721154976514484,MONITOR,Less-experienced agent
T0000191,C01536,2026-05-11,Messaging,Email,High,Starter,1,661,18,32.41,42,1,0.6785219417179289,90.85219417179289,PRIORITIZE,High priority • Long customer message
T0000192,C00613,2026-03-28,Messaging,Phone,Medium,Enterprise,3,295,32,74.65,35,0,0.4620709448427197,68.20709448427198,MONITOR,Phone support • Enterprise customer
T0000193,C00119,2026-03-17,Analytics,Chat,Medium,Starter,0,853,23,13.62,36,0,0.419103171903378,54.9103171903378,MONITOR,Long customer message
T0000194,C01242,2026-05-16,Storage,Chat,Low,Starter,1,145,52,76.15,42,0,0.2252917748948681,25.52917748948681,NORMAL QUEUE,No major risk drivers
T0000195,C00310,2026-01-03,Analytics,Web,Low,Free,1,645,31,83.68,31,0,0.4062800827439699,40.62800827439699,MONITOR,Long customer message
T0000196,C00317,2026-05-29,Analytics,Chat,Medium,Starter,2,828,68,37.71,1,0,0.3905793890206385,52.057938902063846,MONITOR,Long customer message
T0000197,C01764,2026-05-05,Messaging,Email,High,Free,2,757,51,27.86,37,0,0.6270170203259046,82.70170203259045,PRIORITIZE,High priority • Long customer message
T0000198,C00398,2026-05-18,Messaging,Chat,Medium,Free,0,130,28,51.72,14,0,0.37655334035959837,47.65533403595984,MONITOR,No major risk drivers
T0000199,C00985,2026-03-17,Analytics,Chat,Low,Free,5,622,9,68.1,7,1,0.5969939276567542,59.69939276567542,PRIORITIZE,Frequent recent contact • Long customer message • Less-experienced agent
T0000200,C00362,2026-03-11,Analytics,Chat,Medium,Free,1,759,47,51.41,30,0,0.392716564997537,49.271656499753696,MONITOR,Long customer message
T0000201,C00224,2026-04-13,Authentication,Email,High,Enterprise,0,332,4,49.94,22,0,0.6950165997766532,101.50165997766533,PRIORITIZE,High priority • Less-experienced agent • Enterprise customer
T0000202,C00002,2026-04-26,Authentication,Chat,Medium,Starter,1,519,52,22.87,2,0,0.42485721834091406,55.48572183409141,MONITOR,No major risk drivers
T0000203,C00029,2026-06-16,Payments API,Email,Low,Free,3,453,7,98.33,42,0,0.6290675382781887,62.906753827818875,PRIORITIZE,Payments product • Less-experienced agent
T0000204,C00853,2026-06-04,Analytics,Email,Medium,Business,1,438,8,18.82,35,0,0.502013646409628,67.2013646409628,MONITOR,Less-experienced agent
T0000205,C00782,2026-01-10,Payments API,Web,High,Business,0,605,50,66.65,17,1,0.6217765401593172,89.17765401593172,PRIORITIZE,High priority • Long customer message • Payments product
T0000206,C00071,2026-01-28,Payments API,Email,Low,Free,1,252,39,123.13,18,0,0.47565297062165973,47.565297062165975,MONITOR,Payments product
T0000207,C00630,2026-06-20,Analytics,Chat,Low,Business,1,301,67,15.71,28,0,0.2176765917445862,28.767659174458622,NORMAL QUEUE,No major risk drivers
T0000208,C00492,2026-03-11,Payments API,Email,Medium,Starter,2,638,8,43.14,47,0,0.6533032723359711,78.3303272335971,PRIORITIZE,Long customer message • Payments product • Less-experienced agent
T0000209,C01029,2026-04-15,Messaging,Web,Medium,Business,2,118,24,47.53,3,0,0.4744252477222846,64.44252477222847,MONITOR,No major risk drivers
T0000210,C01791,2026-01-11,Messaging,Chat,Low,Business,1,457,35,88.4,1,0,0.3330713263150736,40.30713263150736,NORMAL QUEUE,No major risk drivers
T0000211,C01245,2026-01-19,Analytics,Web,Medium,Starter,3,681,66,69.9,25,0,0.4470111477930687,57.70111477930687,MONITOR,Long customer message
T0000212,C01654,2026-03-15,Storage,Chat,High,Free,0,119,63,10.73,31,0,0.3745039189095547,57.45039189095547,MONITOR,High priority
T0000213,C00347,2026-05-10,Authentication,Phone,High,Enterprise,0,252,70,73.83,34,0,0.4785509852326617,79.85509852326618,MONITOR,High priority • Phone support • Enterprise customer
T0000214,C00388,2026-05-20,Analytics,Email,Low,Enterprise,3,744,58,28.0,14,1,0.3669625295425027,48.69625295425027,MONITOR,Long customer message • Enterprise customer
T0000215,C01352,2026-06-11,Payments API,Web,High,Business,4,472,32,19.28,44,0,0.7516969054222143,102.16969054222143,ESCALATE,High priority • Frequent recent contact • Payments product
T0000216,C00559,2026-02-05,Authentication,Chat,Medium,Starter,1,625,50,56.72,23,0,0.42850136606923483,55.850136606923485,MONITOR,Long customer message
T0000217,C01528,2026-02-06,Storage,Chat,Low,Starter,0,767,50,27.62,23,0,0.23613291569269662,26.613291569269663,NORMAL QUEUE,Long customer message
T0000218,C00835,2026-04-08,Payments API,Web,Low,Business,1,699,65,181.84,6,0,0.40489883030159146,47.48988303015915,MONITOR,Long customer message • Payments product
T0000219,C00362,2026-04-09,Payments API,Phone,Urgent,Free,0,338,5,51.41,30,1,0.870430302626287,117.04303026262869,ESCALATE,Urgent priority • Payments product • Phone support • Less-experienced agent
T0000220,C01520,2026-01-07,Authentication,Web,Low,Free,1,228,23,83.49,38,0,0.44353159215135607,44.353159215135605,MONITOR,No major risk drivers
T0000221,C00991,2026-03-22,Storage,Chat,Low,Starter,2,602,25,32.94,6,0,0.3680249815241191,39.802498152411914,MONITOR,Long customer message
T0000222,C01445,2026-06-11,Analytics,Chat,Medium,Free,0,309,34,95.23,42,0,0.3701898548572408,47.01898548572408,MONITOR,No major risk drivers
T0000223,C00815,2026-01-30,Messaging,Email,Medium,Free,0,271,53,67.76,16,0,0.36751445590534687,46.751445590534686,MONITOR,No major risk drivers
T0000224,C00228,2026-05-28,Authentication,Chat,Low,Starter,0,315,22,26.82,22,0,0.37718601164552573,40.718601164552574,MONITOR,No major risk drivers
T0000225,C01226,2026-03-22,Payments API,Chat,Medium,Business,0,452,25,39.36,25,0,0.4521191733769655,62.21191733769655,MONITOR,Payments product
T0000226,C00225,2026-04-05,Storage,Email,Medium,Free,2,169,26,31.05,8,0,0.46323794054953354,56.32379405495335,MONITOR,No major risk drivers
T0000227,C01194,2026-04-26,Payments API,Email,High,Enterprise,1,231,38,20.9,41,1,0.6297037246850418,94.97037246850417,PRIORITIZE,High priority • Payments product • Enterprise customer
T0000228,C00751,2026-05-08,Authentication,Phone,Medium,Free,2,797,48,56.44,31,0,0.5219073707470748,62.190737074707485,MONITOR,Long customer message • Phone support
T0000229,C01425,2026-04-25,Messaging,Email,Low,Starter,2,807,26,16.88,28,1,0.45444901308314806,48.444901308314805,MONITOR,Long customer message
T0000230,C01567,2026-01-19,Messaging,Chat,High,Free,3,348,49,74.16,17,0,0.6195174291457305,81.95174291457305,PRIORITIZE,High priority
T0000231,C00734,2026-02-23,Storage,Email,Medium,Starter,1,87,49,75.94,8,0,0.36527455033220774,49.527455033220775,MONITOR,No major risk drivers
T0000232,C01588,2026-06-02,Messaging,Chat,Medium,Starter,1,297,11,17.21,28,0,0.45043897865185173,58.04389786518517,MONITOR,Less-experienced agent
T0000233,C00200,2026-01-08,Messaging,Email,Low,Starter,2,395,3,80.66,10,0,0.5358257323240206,56.58257323240206,MONITOR,Less-experienced agent
T0000234,C00194,2026-05-09,Payments API,Web,Medium,Business,1,443,61,46.37,35,0,0.4064445437869357,57.64445437869357,MONITOR,Payments product
T0000235,C01789,2026-04-04,Analytics,Email,Low,Business,2,360,56,29.32,6,0,0.3425919209902181,41.25919209902181,NORMAL QUEUE,No major risk drivers
T0000236,C01034,2026-01-22,Analytics,Email,Medium,Business,4,861,20,116.95,4,0,0.6565765356905965,82.65765356905965,PRIORITIZE,Frequent recent contact • Long customer message
T0000237,C00812,2026-01-23,Analytics,Email,Low,Free,1,723,33,13.79,12,0,0.41962013834142436,41.96201383414244,MONITOR,Long customer message
T0000238,C00281,2026-06-26,Payments API,Email,Medium,Free,1,348,19,85.44,24,0,0.602245160431588,70.22451604315881,PRIORITIZE,Payments product
T0000239,C00521,2026-01-06,Payments API,Chat,Low,Business,1,887,3,152.33,35,0,0.5362541442690951,60.625414426909515,MONITOR,Long customer message • Payments product • Less-experienced agent
T0000240,C01236,2026-01-05,Authentication,Email,Medium,Free,3,839,27,43.02,45,1,0.6173762055988503,71.73762055988503,PRIORITIZE,Long customer message
T0000241,C01480,2026-01-04,Messaging,Web,Medium,Starter,1,320,18,91.22,25,0,0.4939296536117498,62.39296536117498,MONITOR,No major risk drivers
T0000242,C01650,2026-04-24,Storage,Chat,Medium,Business,5,841,29,70.9,8,0,0.5322263027205215,70.22263027205216,MONITOR,Frequent recent contact • Long customer message
T0000243,C00734,2026-06-16,Storage,Email,High,Starter,1,838,71,75.94,8,0,0.5294761641808015,75.94761641808014,MONITOR,High priority • Long customer message
T0000244,C00819,2026-01-31,Authentication,Email,Medium,Starter,2,308,48,57.27,21,0,0.5078546583473434,63.785465834734346,MONITOR,No major risk drivers
T0000245,C00294,2026-05-24,Storage,Chat,Medium,Free,1,293,38,73.59,7,0,0.35888830393322907,45.888830393322905,MONITOR,No major risk drivers
T0000246,C00150,2026-05-10,Authentication,Chat,Medium,Free,2,546,50,45.65,40,0,0.4403603478408241,54.03603478408241,MONITOR,No major risk drivers
T0000247,C00789,2026-02-11,Authentication,Chat,Medium,Business,1,741,37,32.57,3,0,0.45766095172711646,62.766095172711644,MONITOR,Long customer message
T0000248,C01043,2026-01-13,Analytics,Web,High,Starter,1,588,50,29.42,25,0,0.5908210229417632,82.08210229417632,PRIORITIZE,High priority
T0000249,C00188,2026-03-29,Messaging,Email,Medium,Free,1,559,38,34.93,8,0,0.4649943361187341,56.49943361187341,MONITOR,No major risk drivers
T0000250,C00736,2026-01-15,Analytics,Chat,High,Starter,3,278,39,73.54,8,1,0.6635598298265512,89.35598298265512,PRIORITIZE,High priority
T0000251,C01155,2026-01-21,Authentication,Chat,Low,Starter,1,647,67,152.5,10,0,0.3470675787268658,37.70675787268658,NORMAL QUEUE,Long customer message
T0000252,C01460,2026-03-25,Storage,Email,High,Starter,0,893,19,18.99,14,0,0.6339576369635929,86.3957636963593,PRIORITIZE,High priority • Long customer message
T0000253,C01690,2026-05-27,Authentication,Chat,Medium,Starter,0,740,52,33.99,14,0,0.3962737305355267,52.627373053552674,MONITOR,Long customer message
T0000254,C00613,2026-06-28,Analytics,Chat,Low,Enterprise,3,549,19,74.65,35,0,0.41196039172001864,53.19603917200186,MONITOR,Enterprise customer
T0000255,C00706,2026-04-24,Messaging,Chat,Medium,Starter,1,101,12,40.43,16,0,0.45271206638027994,58.27120663802799,MONITOR,Less-experienced agent
T0000256,C01575,2026-02-19,Messaging,Web,Low,Free,1,651,68,43.7,7,0,0.2984008037735879,29.84008037735879,NORMAL QUEUE,Long customer message
T0000257,C01248,2026-03-01,Messaging,Email,High,Free,0,516,54,37.62,33,0,0.5381419268555295,73.81419268555295,MONITOR,High priority
T0000258,C00493,2026-04-21,Payments API,Chat,High,Starter,1,630,14,95.36,5,1,0.7603929903217045,99.03929903217045,ESCALATE,High priority • Long customer message • Payments product
T0000259,C01234,2026-02-01,Analytics,Web,Medium,Starter,0,618,64,67.79,22,0,0.3470140866409981,47.70140866409981,NORMAL QUEUE,Long customer message
T0000260,C00284,2026-04-04,Payments API,Chat,Low,Free,1,224,34,81.43,44,0,0.39663253606532606,39.66325360653261,MONITOR,Payments product
T0000261,C00809,2026-05-19,Storage,Web,High,Starter,0,517,27,24.24,25,0,0.5593692235174382,78.93692235174382,PRIORITIZE,High priority
T0000262,C00552,2026-06-01,Analytics,Chat,High,Free,1,546,59,103.46,25,0,0.5457188775897308,74.57188775897308,MONITOR,High priority
T0000263,C01787,2026-01-11,Authentication,Chat,Medium,Starter,3,478,44,58.15,24,0,0.5092003444617682,63.92003444617682,MONITOR,No major risk drivers
T0000264,C00063,2026-02-21,Storage,Email,Medium,Starter,0,781,39,37.73,35,0,0.3692791800737623,49.927918007376235,MONITOR,Long customer message
T0000265,C01543,2026-02-15,Storage,Chat,Medium,Starter,1,569,36,49.33,34,1,0.3504098073649953,48.04098073649953,MONITOR,No major risk drivers
T0000266,C00507,2026-04-10,Analytics,Chat,Medium,Starter,0,693,69,39.38,40,0,0.2823377985904573,41.23377985904573,NORMAL QUEUE,Long customer message
T0000267,C00066,2026-02-03,Storage,Email,High,Starter,0,613,27,98.9,17,0,0.6129612969120889,84.29612969120889,PRIORITIZE,High priority • Long customer message
T0000268,C01189,2026-06-21,Messaging,Email,Medium,Free,2,428,69,51.81,27,0,0.38391164870601757,48.391164870601756,MONITOR,No major risk drivers
T0000269,C01221,2026-06-15,Messaging,Email,Low,Free,0,609,36,41.21,14,0,0.36209652362007627,36.209652362007624,MONITOR,Long customer message
T0000270,C00257,2026-03-01,Payments API,Chat,Low,Business,1,502,61,44.41,14,0,0.322555896885116,39.2555896885116,NORMAL QUEUE,Payments product
T0000271,C00069,2026-03-15,Messaging,Email,Medium,Free,1,545,6,69.27,37,0,0.5473614049565886,64.73614049565886,MONITOR,Less-experienced agent
T0000272,C00201,2026-03-21,Messaging,Web,Medium,Business,1,587,31,20.46,22,0,0.4217250317120432,59.17250317120432,MONITOR,No major risk drivers
T0000273,C00736,2026-01-08,Authentication,Phone,High,Starter,1,529,35,73.54,8,1,0.7077562249842274,93.77562249842273,PRIORITIZE,High priority • Phone support
T0000274,C00239,2026-06-09,Authentication,Phone,High,Free,1,353,61,57.67,8,0,0.6207872390752228,82.07872390752229,PRIORITIZE,High priority • Phone support
T0000275,C01266,2026-05-21,Analytics,Email,Low,Business,2,626,13,58.05,41,0,0.4657626922437979,53.57626922437979,MONITOR,Long customer message
T0000276,C00140,2026-03-01,Messaging,Chat,Low,Free,0,319,50,16.31,41,0,0.23474793508538364,23.474793508538365,NORMAL QUEUE,No major risk drivers
T0000277,C01421,2026-04-09,Payments API,Web,Medium,Business,1,518,65,50.16,47,1,0.38929982167507704,55.9299821675077,MONITOR,Payments product
T0000278,C01575,2026-03-10,Analytics,Web,High,Free,1,421,64,43.7,7,0,0.558672734125365,75.86727341253649,PRIORITIZE,High priority
T0000279,C01291,2026-02-11,Authentication,Email,High,Starter,1,505,35,62.79,43,1,0.6834904581498485,91.34904581498485,PRIORITIZE,High priority
T0000280,C01700,2026-02-24,Payments API,Web,Low,Business,2,898,20,52.12,25,1,0.5369547883365201,60.69547883365201,MONITOR,Long customer message • Payments product
T0000281,C01691,2026-01-20,Storage,Chat,Low,Business,3,560,61,84.44,16,0,0.2770616189829239,34.70616189829239,NORMAL QUEUE,No major risk drivers
T0000282,C00084,2026-05-26,Storage,Web,High,Free,1,638,9,30.52,21,1,0.6614816852650883,86.14816852650883,PRIORITIZE,High priority • Long customer message • Less-experienced agent
T0000283,C00616,2026-04-28,Authentication,Phone,Medium,Business,1,350,64,41.49,42,0,0.36163831015917275,53.163831015917275,MONITOR,Phone support
T0000284,C01369,2026-06-17,Authentication,Phone,Medium,Free,1,145,41,64.19,42,0,0.45544232175889143,55.54423217588914,MONITOR,Phone support
T0000285,C00612,2026-01-02,Analytics,Chat,Low,Starter,1,862,17,25.18,10,0,0.4273661358645367,45.73661358645367,MONITOR,Long customer message
T0000286,C01327,2026-04-24,Analytics,Email,Low,Starter,2,138,34,31.83,35,0,0.3967635200930529,42.67635200930529,MONITOR,No major risk drivers
T0000287,C01394,2026-04-11,Storage,Chat,Low,Free,0,586,19,53.29,2,0,0.32809619925673733,32.809619925673736,NORMAL QUEUE,No major risk drivers
T0000288,C01795,2026-04-23,Authentication,Chat,Medium,Business,1,148,43,20.7,34,0,0.3682841196461567,53.82841196461567,MONITOR,No major risk drivers
T0000289,C00594,2026-06-28,Storage,Chat,Medium,Starter,2,657,20,68.27,31,0,0.44733782010712314,57.73378201071231,MONITOR,Long customer message
T0000290,C00627,2026-03-12,Payments API,Chat,Medium,Business,1,796,63,31.94,6,0,0.4089176903380999,57.891769033809986,MONITOR,Long customer message • Payments product
T0000291,C00044,2026-01-26,Payments API,Chat,Medium,Starter,1,54,64,43.56,42,0,0.3585304041763219,48.853040417632194,MONITOR,Payments product
T0000292,C00514,2026-01-03,Authentication,Chat,Low,Free,1,156,60,58.59,19,0,0.3049373811432237,30.493738114322372,NORMAL QUEUE,No major risk drivers
T0000293,C00505,2026-03-30,Messaging,Phone,Low,Starter,2,442,36,26.84,34,0,0.38748936805008205,41.748936805008206,MONITOR,Phone support
T0000294,C00816,2026-02-01,Authentication,Web,Low,Business,2,422,8,116.48,18,0,0.5375609816398962,60.75609816398962,MONITOR,Less-experienced agent
T0000295,C00759,2026-01-26,Storage,Chat,Low,Free,1,141,8,30.53,43,0,0.3232690048558522,32.32690048558522,NORMAL QUEUE,Less-experienced agent
T0000296,C01542,2026-01-27,Payments API,Chat,Urgent,Free,1,589,13,33.55,3,0,0.8713291175546083,117.13291175546082,ESCALATE,Urgent priority • Payments product
T0000297,C01393,2026-02-19,Storage,Chat,Low,Free,2,260,17,52.22,45,0,0.3417706064281052,34.17706064281052,NORMAL QUEUE,No major risk drivers
T0000298,C01312,2026-01-21,Authentication,Chat,Low,Business,4,735,50,172.41,21,0,0.4752153415533358,54.521534155333576,MONITOR,Frequent recent contact • Long customer message
